LengthOfScreenName,LengthOfDescriptionInUserProfile,DaysSinceCreation,NumberOfFollowings,NumberOfFollowers,Following/Followers Ratio,tweets_by_day,proportion_http,proportion_@,proportion_#,temps_moyen_entre_tweets,temps_max_entre_tweets,repetition_moyenne_tweets,Classe
10.0,148.0,4.0,164.0,15.0,10.25,5.5,0.0888987275350911,0.0,0.0306113078840351,18429.666666666668,167937.0,0.0,1
12.0,0.0,86.0,357.0,269.0,1.322,0.41,0.0029411764705882,0.021813725490196,0.0,225358.7575757576,4006564.0,0.0,1
15.0,40.0,5.0,432.0,92.0,4.645,2.6,0.0788965228891401,0.0,0.0,41690.41666666666,419180.0,0.0,1
12.0,0.0,16.0,449.0,40.0,10.951,197.69,0.5,0.0,0.0,1134.9597989949748,19204.0,1.0,1
11.0,32.0,85.0,961.0,364.0,2.633,0.81,0.0391545848549354,0.0631731343409494,0.0073052953112368,101738.5223880597,3025923.0,0.0,1
12.0,105.0,6.0,416.0,10.0,37.818,0.83,0.0,0.0,0.0,132768.25,474631.0,0.0,1
15.0,42.0,12.0,461.0,92.0,4.957,0.75,0.0185185185185185,0.0,0.0,21366.75,39048.0,0.0,1
12.0,140.0,18.0,679.0,293.0,2.31,0.67,0.0277777777777777,0.0,0.0,58505.72727272727,307341.0,0.167,1
11.0,0.0,1.0,5.0,2.0,1.667,2.0,0.0,0.0,0.0,9.0,9.0,0.0,1
10.0,105.0,11.0,1135.0,200.0,5.647,32.09,0.2344761904761904,0.0,0.2238095238095238,2274.256281407035,29065.0,0.01,1
11.0,28.0,1.0,433.0,7.0,54.125,5.0,0.0549555707450444,0.0,0.0,481.5,1924.0,0.0,1
14.0,93.0,3.0,333.0,34.0,9.514,17.0,0.1058713345478051,0.0062309368191721,0.1051088073146896,4382.68,50932.0,0.0,1
12.0,80.0,27.0,487.0,270.0,1.797,2.81,0.0,0.0,0.0,31928.8,1560460.0,0.0,1
9.0,81.0,26.0,1233.0,354.0,3.473,2.69,0.0,0.0,0.0028571428571428,33156.6231884058,1581446.0,0.0,1
11.0,11.0,4.0,397.0,124.0,3.176,11.0,0.0,0.0,0.0,9733.744186046511,58332.0,0.0,1
9.0,14.0,1.0,30.0,3.0,7.5,12.0,0.0,0.0,0.0,3550.9090909090905,10953.0,0.0,1
9.0,69.0,34.0,986.0,310.0,3.17,3.62,0.0,0.0,0.0003871467286101,6475.836065573771,129749.0,0.0,1
13.0,29.0,27.0,307.0,79.0,3.837,4.07,0.0008264462809917,0.0,0.0012340600575894,1687.2568807339449,12275.0,0.0,1
9.0,24.0,28.0,578.0,257.0,2.24,2.75,0.0,0.0,0.0,32524.921052631576,1595613.0,0.0,1
9.0,129.0,27.0,864.0,84.0,10.165,3.3,0.0,0.0,0.0,2095.4772727272725,21974.0,0.0,1
13.0,48.0,32.0,473.0,313.0,1.506,3.59,0.0,0.0,0.0,5440.324561403509,116422.0,0.0,1
12.0,141.0,35.0,934.0,324.0,2.874,3.51,0.0,0.0,0.0028390760098077,7398.7131147540995,74276.0,0.0,1
11.0,147.0,30.0,1608.0,399.0,4.02,2.87,0.0,0.0,0.0,30501.494117647064,1585943.0,0.0,1
9.0,28.0,26.0,652.0,218.0,2.977,2.92,0.0,0.0,0.0,30745.120000000003,1560029.0,0.0,1
9.0,30.0,2.0,285.0,59.0,4.75,27.0,0.0,0.0,0.0016835016835016,4426.169811320755,25881.0,0.0,1
10.0,145.0,31.0,1662.0,448.0,3.702,3.32,0.0,0.0,0.0018090815895796,26323.941176470587,1595451.0,0.0,1
12.0,150.0,33.0,1798.0,444.0,4.04,2.94,0.0,0.0,0.0,29845.41666666667,1556758.0,0.0,1
11.0,114.0,34.0,1785.0,416.0,4.281,3.47,0.0042372881355932,0.0,0.0,6718.076923076923,72505.0,0.0,1
10.0,156.0,33.0,275.0,246.0,1.113,3.39,0.0,0.0,0.0012755102040816,6422.2972972972975,103902.0,0.0,1
10.0,108.0,29.0,250.0,182.0,1.366,3.62,0.0,0.0,0.0,3069.2403846153848,62120.0,0.0,1
12.0,54.0,33.0,756.0,352.0,2.142,3.33,0.0,0.0,0.0006060606060606,6696.100917431192,104414.0,0.0,1
11.0,4.0,5.0,248.0,186.0,1.326,10.2,0.0,0.0,0.0,9618.46,120607.0,0.0,1
9.0,66.0,1.0,161.0,9.0,16.1,26.0,0.0,0.0,0.0,2993.8,8260.0,0.0,1
12.0,44.0,27.0,336.0,108.0,3.083,4.04,0.0,0.0,0.00135915732246,2112.546296296296,22237.0,0.0,1
11.0,85.0,29.0,623.0,312.0,1.99,3.0,0.0,0.0,0.0,29752.058139534885,1627543.0,0.0,1
8.0,60.0,25.0,727.0,197.0,3.672,2.52,0.0,0.0,0.0,35219.93548387097,1578628.0,0.0,1
10.0,9.0,29.0,849.0,299.0,2.83,3.0,0.0,0.0,0.0,29541.83720930232,1568468.0,0.0,1
10.0,157.0,1.0,480.0,24.0,19.2,41.0,0.0,0.0,0.0,3693.8000000000006,12112.0,0.0,1
11.0,152.0,30.0,553.0,230.0,2.394,3.77,0.0007374631268436,0.0,0.0058997050147492,3851.455357142857,68317.0,0.0,1
10.0,59.0,5.0,220.0,142.0,1.538,12.8,0.0,0.0,0.0006009615384615,7480.968253968253,63810.0,0.0,1
9.0,48.0,29.0,354.0,152.0,2.314,3.86,0.0,0.0,0.0,3561.675675675676,30957.0,0.0,1
12.0,25.0,5.0,393.0,150.0,2.603,13.0,0.0,0.0,0.0,7450.59375,48517.0,0.0,1
8.0,0.0,1.0,568.0,17.0,31.556,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
8.0,97.0,5.0,151.0,146.0,1.027,11.0,0.0,0.0,0.0,7873.796296296296,82728.0,0.0,1
8.0,97.0,4.0,536.0,135.0,3.941,13.0,0.0,0.0,0.0,8099.372549019607,30225.0,0.0,1
8.0,90.0,30.0,410.0,193.0,2.113,3.73,0.0,0.0,0.0,3221.5765765765764,47506.0,0.0,1
12.0,82.0,31.0,1003.0,293.0,3.412,4.06,0.0,0.0,0.0,4313.2,57601.0,0.0,1
11.0,81.0,25.0,910.0,262.0,3.46,2.36,0.0012106537530266,0.0,0.0024213075060532,37690.53448275862,1556824.0,0.0,1
10.0,40.0,35.0,910.0,326.0,2.783,3.37,0.0,0.0,0.0003852080123266,7739.897435897436,86409.0,0.0,1
9.0,76.0,25.0,224.0,30.0,7.226,2.48,0.0,0.0,0.0053763440860215,728.2786885245902,3194.0,0.0,1
8.0,59.0,1.0,482.0,51.0,9.269,58.0,0.0,0.0,0.0,2657.8245614035086,15068.0,0.0,1
13.0,141.0,32.0,1250.0,348.0,3.582,3.88,0.0,0.0,0.0,5006.008130081301,84343.0,0.0,1
10.0,51.0,27.0,314.0,118.0,2.639,3.56,0.0,0.0,0.000548245614035,1903.684210526316,22963.0,0.0,1
13.0,107.0,36.0,1945.0,423.0,4.587,3.39,0.0,0.0,0.0040983606557377,8012.619834710744,154034.0,0.0,1
10.0,77.0,28.0,670.0,98.0,6.768,3.68,0.0,0.0,0.0017217466162896,2931.627450980392,50067.0,0.0,1
10.0,59.0,31.0,831.0,267.0,3.101,3.06,0.0,0.0,0.0007142857142857,5692.373737373738,110211.0,0.0,1
11.0,57.0,35.0,1953.0,418.0,4.661,3.74,0.0,0.0,0.0,6046.269230769231,137691.0,0.0,1
10.0,72.0,25.0,203.0,21.0,9.227,1.8,0.0,0.0,0.0007407407407407,893.9318181818181,5683.0,0.0,1
9.0,152.0,27.0,845.0,92.0,9.086,3.41,0.0,0.0,0.0004528985507246,1821.9670329670328,13322.0,0.0,1
13.0,160.0,5.0,207.0,179.0,1.15,11.6,0.0,0.0,0.0014367816091954,8719.280701754386,82161.0,0.0,1
11.0,152.0,25.0,192.0,25.0,7.385,2.52,0.0,0.0,0.003042328042328,664.7096774193549,2461.0,0.0,1
11.0,53.0,27.0,134.0,107.0,1.241,3.81,0.0,0.0,0.0,1842.8333333333333,23553.0,0.0,1
13.0,122.0,33.0,1647.0,478.0,3.438,3.61,0.0,0.0,0.0007704160246533,6454.74358974359,84877.0,0.0,1
9.0,96.0,25.0,252.0,33.0,7.412,2.64,0.0,0.0,0.0,764.3384615384615,3162.0,0.0,1
8.0,15.0,4.0,466.0,113.0,4.088,14.5,0.0057471264367816,0.0,0.0,6667.824561403509,48448.0,0.0,1
11.0,50.0,26.0,597.0,59.0,9.95,3.62,0.0,0.0,0.0,1295.247311827957,9567.0,0.0,1
12.0,28.0,25.0,181.0,27.0,6.464,2.16,0.0,0.0,0.0,680.9245283018868,3454.0,0.0,1
9.0,32.0,32.0,412.0,210.0,1.953,3.88,0.0,0.0,0.0,5076.463414634146,102464.0,0.0,1
11.0,149.0,26.0,570.0,292.0,1.945,2.88,0.0,0.0,0.0,30735.486486486487,1574679.0,0.0,1
12.0,32.0,26.0,678.0,67.0,9.971,3.27,0.0,0.0,0.0,1715.2738095238096,11119.0,0.0,1
13.0,48.0,32.0,421.0,192.0,2.181,3.94,0.0,0.0,0.0,4769.232,68755.0,0.0,1
8.0,155.0,27.0,182.0,92.0,1.957,3.63,0.0,0.0,0.0010204081632653,2052.020618556701,29440.0,0.0,1
11.0,110.0,26.0,623.0,68.0,9.029,3.69,0.0,0.0,0.0005154639175257,1349.96875,7264.0,0.0,1
12.0,79.0,33.0,1350.0,361.0,3.729,3.76,0.0,0.0,0.0,5361.439024390244,152715.0,0.0,1
11.0,65.0,26.0,497.0,281.0,1.762,2.69,0.0,0.0,0.0,33023.565217391304,1575331.0,0.0,1
6.0,49.0,12.0,77.0,52.0,1.453,17.58,0.1066313999468024,0.0,0.0,4809.874371859297,83009.0,0.01,1
11.0,18.0,3.0,583.0,114.0,5.07,16.67,0.0,0.0,0.0,6570.65306122449,47533.0,0.0,1
11.0,76.0,28.0,1409.0,379.0,3.708,3.39,0.0,0.0,0.0,25946.0,1624369.0,0.0,1
12.0,139.0,25.0,262.0,25.0,10.077,2.32,0.0008620689655172,0.0,0.0,916.1052631578948,7253.0,0.0,1
8.0,124.0,32.0,497.0,282.0,1.756,3.5,0.0,0.0,0.0028138528138528,5557.459459459459,83399.0,0.0,1
11.0,156.0,26.0,584.0,80.0,7.21,3.35,0.0,0.0,0.0,1494.813953488372,11326.0,0.0,1
10.0,28.0,25.0,98.0,7.0,12.25,1.76,0.002840909090909,0.0,0.0,435.5116279069768,1551.0,0.0,1
8.0,13.0,33.0,909.0,334.0,2.713,3.06,0.0,0.0,0.0006188118811881,7432.149999999999,85900.0,0.0,1
10.0,17.0,26.0,508.0,59.0,8.467,3.08,0.0,0.0,0.0020833333333333,1356.0506329113923,11734.0,0.0,1
14.0,76.0,55.0,277.0,48.0,5.653,5.25,0.1412616683711884,0.0,0.0076255359374924,13802.673366834171,83286.0,0.2,1
15.0,143.0,86.0,1935.0,1208.0,1.6,2.31,0.0307865202052462,0.0106593193131654,0.0377936518693475,44175.56547619047,1190702.0,0.538,1
10.0,0.0,1.0,28.0,4.0,5.6,19.0,0.0928203229519019,0.0,0.0096240601503759,2998.6666666666665,11372.0,0.0,1
11.0,37.0,82.0,863.0,252.0,3.411,0.11,0.0774789456807,0.0,0.0,94177.5,752018.0,0.0,1
15.0,156.0,85.0,1578.0,857.0,1.839,20.28,0.0317605588855588,0.0,0.193896424269035,4803.457286432161,211961.0,0.97,1
10.0,0.0,15.0,52.0,0.0,0.0,0.73,0.0,0.1043290043290043,0.0636363636363636,83327.3,285841.0,0.0,1
12.0,0.0,15.0,51.0,1.0,25.5,2.87,0.1882244370616463,0.0,0.0010111223458038,24852.761904761905,98099.0,0.186,1
12.0,40.0,63.0,229.0,106.0,2.14,1.78,0.01003996003996,0.1130517176322129,0.0,100591.23076923077,1372991.0,0.0,1
15.0,0.0,8.0,449.0,4.0,89.8,1.25,0.009090909090909,0.0,0.0,6.444444444444445,9.0,0.0,1
10.0,76.0,86.0,1018.0,638.0,1.593,1.35,0.0481749708879513,0.0,0.0,58424.27027027027,1206506.0,0.116,1
13.0,0.0,32.0,95.0,23.0,3.958,0.59,0.0,0.0318362193362193,0.0489417989417989,136771.64705882352,1199991.0,0.0,1
13.0,9.0,5.0,715.0,106.0,6.682,3.6,0.0,0.0585346215780998,0.0356951154052603,26458.176470588234,175190.0,0.0,1
15.0,0.0,1.0,207.0,10.0,18.818,2.0,0.0,0.0,0.0,2456.0,2456.0,0.0,1
12.0,0.0,56.0,144.0,27.0,5.143,0.54,0.0,0.0722671119729943,0.0358974358974358,147713.89655172414,961178.0,0.0,1
13.0,0.0,13.0,55.0,10.0,5.0,0.85,0.0,0.0946280991735537,0.0757575757575757,69635.6,246582.0,0.0,1
12.0,0.0,25.0,1542.0,209.0,7.343,68.12,0.0779962994521818,0.0,0.0,349.48743718592965,32523.0,0.955,1
9.0,41.0,13.0,371.0,95.0,3.865,3.0,0.0091836734693877,0.0384284788256674,0.091608296489986,38612.77777777779,253229.0,0.0,1
14.0,0.0,27.0,1108.0,142.0,7.748,0.07,0.0982142857142857,0.0,0.0,104.0,104.0,0.0,1
14.0,149.0,27.0,1043.0,116.0,8.915,0.07,0.0741758241758241,0.0,0.0,197.0,197.0,0.0,1
13.0,0.0,14.0,292.0,122.0,2.374,0.36,0.045079365079365,0.1666666666666666,0.0,322854.5,1290600.0,0.0,1
12.0,0.0,7.0,73.0,21.0,3.318,12.0,0.0938770788880398,0.0,0.011962739641311,7705.469879518072,54019.0,0.0,1
10.0,18.0,1.0,111.0,4.0,22.2,33.0,0.0,0.1164174209628755,0.008080808080808,210.40625,4498.0,0.061,1
11.0,78.0,13.0,838.0,152.0,5.477,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
13.0,78.0,25.0,1732.0,468.0,3.693,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
14.0,142.0,4.0,673.0,359.0,1.869,7.75,0.0608523197232874,0.0023041474654377,0.0,11931.6,248927.0,0.581,1
9.0,0.0,6.0,934.0,40.0,22.78,1.0,0.073015873015873,0.0,0.073015873015873,105613.60000000002,525918.0,0.0,1
13.0,26.0,11.0,690.0,27.0,24.643,0.45,0.0,0.04,0.0,24497.5,94988.0,0.0,1
11.0,109.0,1.0,163.0,0.0,0.0,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
8.0,0.0,26.0,1717.0,289.0,5.921,2.69,0.0720958590523807,0.001207729468599,0.0,16599.75,442714.0,0.0,1
11.0,25.0,5.0,583.0,24.0,23.32,0.6,0.0612745098039215,0.0,0.0,101212.5,174762.0,0.0,1
12.0,53.0,1.0,50.0,0.0,0.0,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
15.0,153.0,13.0,1027.0,487.0,2.105,16.54,0.007240048829403,0.0,0.0026577818316948,4287.75879396985,510142.0,0.735,1
14.0,0.0,24.0,1861.0,504.0,3.685,0.04,0.0,0.0,0.0,13536.113065326634,166075.0,0.0,1
15.0,0.0,11.0,99.0,20.0,4.714,3.91,0.1335371992348736,0.0,0.0,10332.714285714286,60475.0,0.279,1
13.0,0.0,11.0,98.0,19.0,4.9,2.55,0.1285995254745255,0.0,0.0,13571.074074074077,65527.0,0.571,1
14.0,0.0,85.0,1059.0,457.0,2.312,0.05,0.0679824561403508,0.0,0.0,13737.666666666666,41079.0,0.0,1
15.0,0.0,11.0,98.0,19.0,4.9,9.45,0.1320672383172383,0.0,0.0,5177.815533980583,53335.0,0.615,1
8.0,0.0,1.0,34.0,2.0,11.333,1.0,0.0714285714285714,0.0,0.0,13536.113065326634,166075.0,0.0,1
9.0,0.0,1.0,41.0,2.0,13.667,1.0,0.0625,0.0,0.0,13536.113065326634,166075.0,0.0,1
10.0,156.0,59.0,700.0,611.0,1.144,4.37,0.064068709068709,0.0236091269841269,0.0,19538.738693467338,62571.0,0.715,1
12.0,58.0,83.0,1876.0,468.0,4.0,3.59,0.1742928807303807,0.0,0.0048717948717948,7800.909547738694,56340.0,0.235,1
12.0,85.0,1.0,779.0,46.0,16.574,13.0,0.1192593731055269,0.0331196581196581,0.0059171597633136,9245.916666666666,34277.0,0.0,1
15.0,0.0,1.0,140.0,55.0,2.5,23.0,0.0,0.0759945174651057,0.0152884593978563,2908.5,37472.0,0.0,1
15.0,86.0,15.0,204.0,49.0,4.08,1.67,0.1269507803121248,0.0163897574840212,0.0498595090209997,68756.6,237956.0,0.095,1
9.0,44.0,75.0,268.0,177.0,1.506,67.88,0.0005194805194805,0.0673992275503919,0.0131796718687474,1489.9195402298851,72660.0,0.011,1
9.0,69.0,13.0,501.0,107.0,4.639,0.85,0.0303030303030303,0.0,0.0,55141.3,252898.0,0.0,1
10.0,0.0,64.0,240.0,87.0,2.727,0.7,0.007266865079365,0.0629220710023139,0.0,177417.4516129032,2076690.0,0.0,1
11.0,53.0,15.0,142.0,12.0,10.923,1.8,0.0,0.0401234567901234,0.0917594561600409,52439.19230769231,1214046.0,0.0,1
13.0,0.0,18.0,189.0,13.0,13.5,3.33,0.002020202020202,0.0486478625056046,0.0,35531.27272727273,413282.0,0.0,1
7.0,61.0,56.0,1404.0,358.0,3.911,34.71,0.0710457355037463,0.0007291666666666,0.0,2128.608040201005,56399.0,0.02,1
7.0,63.0,46.0,80.0,80.0,0.988,5.54,0.0014478764478764,0.0670917865035512,0.0002702702702702,17176.510869565216,844976.0,0.0109999999999999,1
15.0,0.0,76.0,1398.0,816.0,1.711,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
13.0,48.0,55.0,701.0,375.0,1.864,28.89,0.0339224664224664,0.0634386443710608,0.0037938762626262,2655.490566037736,96192.0,0.0,1
14.0,51.0,65.0,510.0,257.0,1.977,27.29,0.0541380586786316,0.0,0.000657637847058,1976.7551020408164,14716.0,0.091,1
7.0,33.0,1.0,325.0,10.0,29.545,92.0,0.2279546238785369,0.0,0.0,441.8571428571428,32139.0,0.12,1
10.0,122.0,22.0,516.0,64.0,7.938,0.5,0.0058479532163742,0.0192385418726634,0.0046296296296296,246992.5,1470770.0,0.0,1
13.0,150.0,71.0,1523.0,846.0,1.798,1.31,0.0817000651678071,0.0381585302951657,0.0,40254.891304347824,248082.0,0.0,1
12.0,0.0,12.0,27.0,1.0,13.5,0.58,0.0,0.1124382863513298,0.0062111801242236,8520.166666666666,30067.0,0.0,1
11.0,41.0,28.0,1988.0,1680.0,1.183,12.11,0.1228084631742526,0.001578947368421,0.0,3759.261306532663,91808.0,0.59,1
11.0,0.0,4.0,6.0,0.0,0.0,0.25,0.0,0.0,0.0,13536.113065326634,166075.0,0.0,1
6.0,0.0,87.0,1807.0,1111.0,1.625,43.15,0.1540691199065812,0.0013888888888888,0.0036309523809523,1543.7236180904522,10681.0,0.0,1
11.0,98.0,74.0,239.0,143.0,1.66,5.53,0.0012142857142857,0.0610185812804437,0.0,22732.633165829146,685117.0,0.04,1
13.0,126.0,30.0,492.0,247.0,1.984,0.77,0.0839465829773316,0.0064935064935064,0.1512515744801841,123018.33333333331,811199.0,0.0,1
15.0,140.0,65.0,143.0,137.0,1.036,17.09,0.0132273934231765,0.1438054457554418,0.0083321380761139,1433.0242424242424,30151.0,0.024,1
14.0,122.0,3.0,520.0,20.0,24.762,4.0,0.0,0.0,0.0652081592871066,13046.09090909091,86511.0,0.167,1
12.0,29.0,66.0,331.0,207.0,1.591,0.53,0.011917130488559,0.0740798883656026,0.0104761904761904,167673.9705882353,3917028.0,0.0,1
12.0,0.0,10.0,97.0,18.0,5.105,3.4,0.1376167133520074,0.0,0.0,13169.272727272728,64599.0,0.647,1
13.0,0.0,10.0,99.0,20.0,4.714,17.0,0.1458923266276207,0.0,0.0,3128.917159763313,11113.0,0.382,1
14.0,86.0,72.0,909.0,750.0,1.21,117.51,0.0966542098467408,0.0056382575757575,0.0,587.4120603015075,6041.0,0.61,1
13.0,0.0,10.0,99.0,21.0,4.5,13.9,0.1387523747235977,0.0,0.0,3864.6014492753625,22541.0,0.309,1
15.0,0.0,10.0,98.0,19.0,4.9,3.4,0.1365896358543417,0.0,0.0,13410.363636363636,58463.0,0.559,1
14.0,0.0,2.0,485.0,28.0,16.724,1.5,0.0,0.0,0.0,98462.0,195960.0,0.0,1
13.0,85.0,6.0,263.0,18.0,13.842,1.17,0.119047619047619,0.0714285714285714,0.0317460317460317,41837.833333333336,132997.0,0.0,1
13.0,0.0,2.0,191.0,11.0,15.917,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
14.0,0.0,10.0,94.0,16.0,5.529,16.8,0.1456946162303305,0.0,0.0,3166.389221556886,11105.0,0.375,1
13.0,0.0,10.0,96.0,17.0,5.333,4.3,0.1335371992348736,0.0,0.0,10332.92857142857,60482.0,0.279,1
14.0,0.0,10.0,99.0,20.0,4.714,12.5,0.1395119769119769,0.0,0.0,4387.112903225807,17242.0,0.4,1
12.0,0.0,10.0,95.0,17.0,5.278,5.1,0.1563958916900093,0.0,0.0,10149.52,70885.0,0.902,1
15.0,0.0,10.0,95.0,18.0,5.0,4.2,0.1513150209578781,0.0,0.0,10539.634146341465,61290.0,0.429,1
13.0,0.0,10.0,99.0,21.0,4.5,4.7,0.1392396610481716,0.0,0.0,9859.282608695652,59209.0,0.255,1
12.0,0.0,10.0,97.0,19.0,4.85,3.4,0.1376167133520074,0.0,0.0,13171.545454545454,64604.0,0.647,1
15.0,0.0,10.0,98.0,20.0,4.667,3.4,0.1365896358543417,0.0,0.0,13410.969696969696,58457.0,0.559,1
15.0,0.0,10.0,97.0,19.0,4.85,25.4,0.1757619047619047,0.0,0.0,2189.834170854271,21686.0,0.245,1
7.0,63.0,1.0,1380.0,515.0,2.674,16.0,0.00625,0.0,0.0,4040.0,24192.0,0.0,1
13.0,59.0,22.0,1999.0,1162.0,1.719,91.23,0.0815776738378804,0.0010964912280701,0.0,766.6482412060302,12701.0,0.805,1
8.0,0.0,9.0,97.0,1.0,48.5,0.33,0.1666666666666666,0.0,0.0,430828.0,861230.0,0.0,1
7.0,14.0,20.0,1452.0,442.0,3.278,4.8,0.0039967654296922,0.1067099993531084,0.0201103884627214,21235.135802469136,217146.0,0.0,1
11.0,0.0,1.0,276.0,2.0,92.0,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
13.0,141.0,3.0,710.0,271.0,2.61,64.33,0.0463538520018247,0.0,0.0005593499764484,1130.7864583333333,13865.0,0.021,1
13.0,47.0,1.0,91.0,0.0,0.0,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
9.0,0.0,1.0,11.0,1.0,5.5,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
12.0,0.0,1.0,569.0,33.0,16.735,2.0,1.0,0.0,0.0,13536.113065326634,166075.0,0.0,1
15.0,101.0,16.0,595.0,253.0,2.343,1.12,0.090275234025234,0.0,0.0,33762.82352941176,121352.0,0.0,1
15.0,0.0,13.0,888.0,252.0,3.51,8.77,0.0891630992107609,0.0,0.0006747638326585,9187.371681415929,46030.0,0.184,1
13.0,154.0,56.0,166.0,79.0,2.075,1.77,0.1383792133792133,0.0,0.0,43841.63265306123,149187.0,0.071,1
11.0,14.0,25.0,942.0,408.0,2.303,0.08,0.0,0.0,0.0,44160.0,44160.0,0.0,1
8.0,0.0,58.0,200.0,88.0,2.247,0.33,0.0276312229437229,0.0617063492063492,0.0141369047619047,335747.86666666664,1541672.0,0.0,1
9.0,90.0,2.0,352.0,17.0,19.556,2.5,0.2,0.0,0.0,20940.25,49988.0,0.0,1
9.0,0.0,76.0,58.0,2.0,19.333,0.04,0.0941558441558441,0.0714285714285714,0.0,612638.0,612638.0,0.0,1
11.0,158.0,7.0,576.0,173.0,3.31,21.57,0.0512894910583091,0.0027662848594489,0.0,4552.766666666666,22015.0,0.0,1
7.0,0.0,19.0,1652.0,236.0,6.97,0.05,0.0,0.0,0.0,13536.113065326634,166075.0,0.0,1
14.0,104.0,75.0,1943.0,1115.0,1.741,0.36,0.0642168053760761,0.0049066160177271,0.0,212236.53846153847,801312.0,0.296,1
15.0,45.0,1.0,134.0,2.0,44.667,1.0,0.0625,0.0,0.0,13536.113065326634,166075.0,0.0,1
14.0,27.0,15.0,754.0,88.0,8.472,13.87,0.0544850576692194,0.0,0.164061790654717,6062.331658291459,31496.0,0.01,1
15.0,64.0,68.0,811.0,83.0,9.655,1.76,0.0553268722018722,0.0,0.0,49434.13445378151,5605715.0,0.05,1
8.0,124.0,65.0,980.0,167.0,5.833,0.6,0.0092948717948717,0.0148615273615273,0.0504273504273504,148299.05263157896,625733.0,0.0,1
15.0,61.0,54.0,1365.0,908.0,1.502,3.28,0.0870658506532463,0.001789077212806,0.001139438826378,26516.78409090909,123082.0,0.085,1
10.0,0.0,7.0,126.0,33.0,3.706,0.71,0.0416666666666666,0.0,0.0,303594.5,573087.0,0.0,1
8.0,126.0,35.0,1286.0,542.0,2.368,11.86,0.0183107068715747,0.0046130952380952,0.0076159247099649,1742.0301507537688,42589.0,0.305,1
13.0,0.0,9.0,96.0,17.0,5.333,20.44,0.1403491436100132,0.0,0.0,2936.426229508197,26178.0,0.7990000000000002,1
10.0,0.0,9.0,96.0,18.0,5.053,15.78,0.1412088693778834,0.0,0.0,3782.361702127659,22551.0,0.317,1
10.0,0.0,12.0,1156.0,129.0,8.892,4.83,0.0920395119304855,0.0528147280936327,0.0,19639.0701754386,431153.0,0.034,1
15.0,0.0,9.0,96.0,19.0,4.8,4.67,0.1513150209578781,0.0,0.0,10539.073170731708,61406.0,0.429,1
12.0,0.0,9.0,94.0,18.0,4.947,13.78,0.1393953940324908,0.0,0.0,4250.455284552845,17259.0,0.387,1
13.0,0.0,9.0,95.0,19.0,4.75,11.78,0.1277076696888017,0.0,0.0,4753.104761904762,32439.0,0.5,1
14.0,0.0,9.0,94.0,17.0,5.222,4.22,0.138430356193514,0.0,0.0,11795.0,72215.0,0.368,1
14.0,0.0,9.0,96.0,19.0,4.8,15.11,0.1166307344616168,0.0,0.0,3916.718518518519,32481.0,0.426,1
15.0,0.0,9.0,93.0,17.0,5.167,31.78,0.1266817904317904,0.0,0.0,1858.824120603015,6359.0,0.25,1
11.0,0.0,9.0,97.0,19.0,4.85,3.67,0.1380963312781494,0.0,0.0,13896.84375,77016.0,0.545,1
11.0,0.0,9.0,97.0,21.0,4.409,11.89,0.1285616512252026,0.0,0.0,4932.179245283019,36978.0,0.6170000000000001,1
11.0,0.0,9.0,97.0,18.0,5.105,4.33,0.1385438635438635,0.0,0.0,11482.894736842103,72222.0,0.385,1
14.0,0.0,9.0,94.0,17.0,5.222,11.78,0.1277076696888017,0.0,0.0,4753.142857142857,32436.0,0.5,1
13.0,0.0,9.0,95.0,17.0,5.278,20.22,0.1404547070755862,0.0,0.0,2921.314917127072,12249.0,0.247,1
15.0,0.0,42.0,177.0,44.0,3.933,0.0,0.03215355152147595,0.024794275454300747,0.0014619883040935,13536.113065326634,166075.0,0.0,1
10.0,0.0,56.0,1731.0,432.0,3.998,44.73,0.1048731546231546,0.0,0.007095238095238,957.1909547738692,10867.0,0.975,1
12.0,79.0,1.0,76.0,2.0,25.333,3.0,0.096031746031746,0.0,0.0,44624.5,88725.0,0.0,1
13.0,0.0,1.0,184.0,21.0,8.364,1.0,0.0666666666666666,0.0,0.0,13536.113065326634,166075.0,0.0,1
13.0,0.0,1.0,187.0,9.0,18.7,1.0,0.0666666666666666,0.0,0.0,13536.113065326634,166075.0,0.0,1
11.0,0.0,1.0,199.0,19.0,9.95,1.0,0.0666666666666666,0.0,0.0,13536.113065326634,166075.0,0.0,1
